time,prediction,prediction_tau,idle,transmit
0,15,0,-0.0054193,-0.0300274
0,15,1,-0.00537614,-0.0343084
0,15,2,0,0
0,15,3,-0.00494646,-0.0339665
0,15,4,0,0
0,15,5,-0.00850833,-0.0464476
0,15,6,0,0
0,15,7,-0.0168811,-0.081807
0,15,8,-0.0106674,-0.0682141
0,15,9,-0.0119198,-0.0910012
0,15,10,-0.00313081,-0.0181463
0,15,11,-0.0127422,-0.101571
0,15,12,-0.011369,-0.102278
0,15,13,-0.0055983,-0.0701748
0,15,14,-0.0112103,-0.124943
0,15,15,-0.00626245,-0.0716325
0,15,16,-0.0096119,-0.114529
0,15,17,-0.00341592,-0.0530479
0,15,18,0,0
0,15,19,0,0
0,15,20,0,0
0,15,21,-0.00142755,-0.0221541
0,15,22,0,0
0,15,23,0,0
0,15,24,0,0
0,15,25,0,0
0,15,26,0,0
0,15,27,0,0
0,15,28,0,0
0,15,29,0,0
0,15,30,0,0
0,15,31,0,0
0,15,32,0,0
0,15,33,0,0
0,15,34,0,0
0,15,35,0,0
0,15,36,0,0
0,15,37,0,0
0,15,38,0,0
0,15,39,0,0
0,15,40,0,0
0,16,0,-0.00565263,-0.0328433
0,16,1,0,0
0,16,2,0,0
0,16,3,0,0
0,16,4,0,0
0,16,5,0,0
0,16,6,-0.00806414,-0.0210869
0,16,7,0,0
0,16,8,-0.0108735,-0.0727638
0,16,9,-0.00329066,-0.0143829
0,16,10,-0.0030128,-0.0248675
0,16,11,-0.00285174,-0.0115371
0,16,12,0,0
0,16,13,0,0
0,16,14,0,0
0,16,15,-0.00199121,-0.0108243
0,16,16,0,0
0,16,17,-0.00188829,-0.0204201
0,16,18,0,0
0,16,19,-0.00143574,-0.0179933
0,16,20,0,0
0,16,21,0,0
0,16,22,0,0
0,16,23,0,0
0,16,24,0,0
0,16,25,0,0
0,16,26,0,0
0,16,27,0,0
0,16,28,0,0
0,16,29,0,0
0,16,30,0,0
0,16,31,0,0
0,16,32,0,0
0,16,33,0,0
0,16,34,0,0
0,16,35,0,0
0,16,36,0,0
0,16,37,0,0
0,16,38,0,0
0,16,39,0,0
0,16,40,0,0
0,17,0,0,0
0,17,1,0,0
0,17,2,0,0
0,17,3,0,0
0,17,4,0,0
0,17,5,0,0
0,17,6,0,0
0,17,7,0,0
0,17,8,-0.00418031,-0.0302215
0,17,9,0,0
0,17,10,0,0
0,17,11,0,0
0,17,12,0,0
0,17,13,0,0
0,17,14,0,0
0,17,15,0,0
0,17,16,0,0
0,17,17,0,0
0,17,18,0,0
0,17,19,0,0
0,17,20,0,0
0,17,21,0,0
0,17,22,0,0
0,17,23,0,0
0,17,24,0,0
0,17,25,0,0
0,17,26,0,0
0,17,27,0,0
0,17,28,0,0
0,17,29,0,0
0,17,30,0,0
0,17,31,0,0
0,17,32,0,0
0,17,33,0,0
0,17,34,0,0
0,17,35,0,0
0,17,36,0,0
0,17,37,0,0
0,17,38,0,0
0,17,39,0,0
0,17,40,0,0
0,18,0,0,0
0,18,1,0,0
0,18,2,0,0
0,18,3,0,0
0,18,4,-0.00482099,-0.0245215
0,18,5,0,0
0,18,6,0,0
0,18,7,-0.00431721,-0.0184776
0,18,8,0,0
0,18,9,-0.00383025,-0.0249624
