time,prediction,prediction_tau,idle,transmit
0,12,1,-0.0592766,-0.396026
0,12,2,-0.0638744,-0.426581
0,12,3,-0.0604806,-0.538357
0,12,4,-0.0626188,-0.507956
0,12,5,-0.0604856,-0.492001
0,12,6,-0.0602989,-0.455138
0,12,7,-0.0583059,-0.503743
0,12,8,-0.0574034,-0.524519
0,12,9,-0.0565378,-0.572436
0,12,10,-0.0548287,-0.534076
0,12,11,-0.0535867,-0.570626
0,12,12,-0.0517923,-0.514749
0,12,13,-0.0507151,-0.5369
0,12,14,-0.0490858,-0.535375
0,12,15,-0.0475239,-0.520157
0,12,16,-0.0463913,-0.554428
0,12,17,-0.0449633,-0.531349
0,12,18,-0.0428731,-0.56585
0,12,19,-0.0415216,-0.540653
0,12,20,-0.0396694,-0.597361
0,12,21,-0.0386489,-0.510422
0,12,22,-0.0373569,-0.555894
0,12,23,-0.0356082,-0.4884
0,12,24,-0.0339747,-0.564683
0,12,25,-0.0325331,-0.523987
0,12,26,-0.0306525,-0.560963
0,12,27,-0.0290804,-0.542602
0,12,28,-0.02792,-0.537972
0,12,29,-0.0245337,-0.481741
0,12,30,-0.0240024,-0.50573
0,12,31,-0.0207122,-0.488745
